0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'.430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002267573696145124716553287981859410430839002268e-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'.171068384646281339656545879747380617876815998524889017137437566581928229725587253138171399720731431432569313281743919369134674084507889193776809862679456436783714274583807915754637603603387218787247197349020578142317627983822254735101198584173752646704605572961440044528715370520763693084385447725308897741329063130707800969020570782420504496538590455182175972046258971655709910862405107341067781528320776713585826878031884891409789919597566181881678560801779470702097179497541561346183849759406284058874824963822861812846367308694117273981269794783996225229858186502737900482105838711135053938020200768145597573294521220289797704702198383132491385798339142925489402095128430793338039161268281005202690947050392494410505671475312930466882729072934494787705496005443905934830451695413556732918088190851751817840e-1', '.455260723646788239548046564113369981403542063274539353820895387620010294371498692410472169250346403737276496507529796310627696467396209772660457034701301684463516802462768628851940275545700388873431215313765805075608108769579564893390475184887710112987762158205081541190870961741902581307664722984920471697445260675811843597824338190659144437899986720299042869671944289278692269699174424820901194402396246690447928959327823854797632360994040556749181925922050100131274066975272695611888262042903485500008324718262825926448731381735494202275500228155980703360996355440821061526906367297743697819885699830679802814733823653803193621782505434366798374722051554504404147919379663914695401238770946456446904696679330294823780343226897051708886629628838728021243622539338588911510121531035053775795362278917321777124e-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'.234873415609901092201722166447781474730134273174785639109374857825726946536407229580741338364154188188692178670977643379910888956964037112413975086517784295467711653892466204227466704680907852872754404748544893706722151282525682360684377663398048534884637899187445594644844874598499852897018814016336013539540371427444866712566840864904868350414466440805457065644326222850400817710592324560738365974018883776512658439009890779827783355221852526986572682521436089062514217427305346359277041925866163584581181130782132902235662008911104303596288758602491348221570453228834610753379577253329531909214712724559525145510629327784871747431763931562233660195146511536210081255440535515512540150014710298118598366398646045962857255513328743315913509513164958553355919454293435567377714959918228940767543926163402598112e-1', '0.', '.704620246829703276605166499343344424190402819524356917328124573477180839609221688742224015092462564566076536012932930139732666870892111337241925259553352886403134961677398612682400114042723558618263214245634681120166453847577047082053132990194145604653913697562336783934534623795499558691056442049008040618621114282334600137700522594714605051243399322416371196932978668551202453131776973682215097922056651329537975317029672339483350065665557580959718047564308267187542652281916039077831125777598490753743543392346398706706986026733312910788866275807474044664711359686503832260138731759988595727644138173678575436531887983354615242295291794686700980585439534608630243766321606546537620450044130894355795099195938137888571766539986229947740528539494875660067758362880306702133144879754686822302631778490207794335e-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'.108657680735788400209015314667068628396600837046476425689155869100836331076259929369919071685325189040858435213748872426781396157233579403486081038632382050135308986344395610232275785628598689210397601862312635287465973441927160748684943911102818531838756972540989212698688996878167774007290201842442454049468808172893717714678404035629100136366211046233347054185998110445726848139290628179584780423054252678075173010058124105594289151183413186544416693892284458973448415456704251785809409160568449460844785165133445600708915471819039716843320335100428218794846272681189435001569521259698810953762555987475450276216204111787833568059407331378608384133343237451071806558335266042189848618930252413369774241339786328654271834390436745104116942116664415996622259962918017847184322457820458146255050460855750632103', '0.', '-.347437267541180640075378803837461986845320473896731893354045256518656104466156786482649076932573619758232218268122311384014221272134633713957816968527637640372093440605541488616711651418196181270491341189613594800645292417002846434179525036337975986022224067239435005538407960184336737141062733423192441308508699887363195552155256529522182508326402450924013889126345786695015199238502582645626936119236365307140625308745616408830699267388406867673230453070742681912726247945566666873738049532894686950162651680735701868373292039052769864649643848349917110735116054025902559505083056921997850769808032641266196899053323200830067506006781616026886388485672420067774163444214713646081929957619807577153151335295476654291026459032773599552129746260114893693526481843866530619989910476330766726789118943712942642455', '.433579586805392239866363489170393358448719636850255467664889387417819773389896857112730005247248430717373783054373438957232825114901054310471735929895255590236784454261145878384435865789597492060093739327300959513179318975075685685494581125235157454183467094698445792839718963306168963133772531580749987259039891714469477837476852493893082371960191404690666834940347676249288351099211954466042155696182112629065452298687492303236410116204993681128813759178458222939277832488862415087928640372326237489317866515602256267664376567233730147806323513249488891940269781344713124503513535662299039816045476653790746622837119089042233937947374284648278004352329182616702356885879447603892081338689555163783377093955690325636754624642336854448012804143450477696904221880948512772805588018510308580534068482857192010351', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'.312004782180771592917716900481623223835090489562304054479677796038365809816309816424174929562279579804678657197008301480693923162157932068609455029990081455504282697029870276748475750506020584665202498557536874546560788206100344151398374272580290029837984643339107173721488802899068781557738636182450254576335950607249169757087983985044633854232285357137725438741765455359287841276186080169473492574548138153641947399350389865966547085007594795956631733427412524411492739431599613495358992033942250801457475236876034003296740025614832555927797594912133144129499404687088839836279567798013014648225264913904997218354792420158486826606204679769113552990791633551815616264343963709676507618753574798821771682248325801092456571603334310606584756615018710071259495426985496068452652902910934111816706130222998844408e-1', '0.', '0.', '.126080495285520642941985316415883629590930232918661214882462424394715474463352447009989690018764900373529865228416143759435419909089852546741051418505559230672558846360562135649411925835603265987035590012283531322488048288406796701211168566381673390458527235591121151798318061496308761755094972491720256867983345365407381568599193229614581150371397987958655931971751391234607046357972894100609562077236643549725523130084776318849396988164226770613771245622143480502296101842765908987468805695498814598083573534784272878391940273241952072743054995507889801364735749731144935295615335395773696531423558904280125918444320237734029710823666045009099483909906813995909986721833712859114856115005483454999320879155907779616558878255957714895868703181038690783504420728363672354286985235837938875572523766872562482731', '.565121299446780598352085107773333583703883043320049313937077270359307031757062265200066101284554175080712345691244054028400153609012507981221410095299153823977025391088646297791887749758636410636855394423076088090627694427073068146834767649809872617300880931784164066916020237310257393994759914762416142261071975049021842143126980270533692573088217521896404896713134425398089971006153944341672265963430253935309717851525984876573965791970827153078069603454600946427615207657982675940297778597276499769430927346315719971404546897138060509745100725871037807740384477311806634793773974795974157968573628801914433252374418995604664341019203835657132987220485054075291413069043045630209413989812280306357433319296044678604023611354329919745073039160801278645420435220412263147298184393882090925561504476913445293803e-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'.246775794699821188867147993187657780644213122055580061977779475392287667167992143007610109411420654209001195369540682089968071386009185172349171425665422291316141224125175010938055521114999626203650867425388058621424850579160298110040747632588829695241714511971153328711896567577386107607236395633397586552636324079341482886795448780751626608325290124964763045530096952622848380709213273964683524104886955914369272112693944738007651471560208164176267672318940313941807570206524717268422350525665511165693121718534681477744651943480474403177973185034034831771224724440063596399891314581743540452330123820699639806480322537355854248198418807460078696223369587499374053646571053478303485759994927228123865530972056220515783492483654582146284703488087384906397617999416955468870324782588076556547286598331257060754e-1', '0.', '0.', '.186309494752324042794543398166945029960329663631582230970792724964091003513720814514720924398705943103963615362741641065219699397837813411015379676100891540717373913967274189284415369980622452936776773553043453768141362541464701170890563726382699154656187980828665246562750740061645164700667250708557173473785918657614141468509022997212926918925580770899254916479826595334793396753237593548101935163718447829688858718793752464069545882325464948695990878315692820521927171933630731626165141977748960858293567886035444188228146379515174091926967466523128786629437398084028589277173793965189649115590910320574239774996522461481174199759064496689446838229980463208444894128791007890290236124700964538762880936097148725424266019724335480369291581911358708644953727377230534737002619338423033508301505317053498361320e-1', '-.232811048051744637342558735655425449170898210833770228263862579919908695804774442106874876879603240675692439948096756266119621670159628661080588067066996305508034774906573541767134760591070282936364412131525328483008705727865562618050238803252786734644915361856952265284349947857807339021462854023105317372388615728599599879499151103638466842139694293271589883337891296864101155665130705965483132028595300813259888168779521022136944230903588834799570082141159903590501514454264396366512393910107927740571044615864653848345676689058720184560332655940740110319098126379365952453705385664675106481497604822732988046206119396234307651199379495282069485730587473844210256470914551883035513856194603316950970908228390884058788389876735729093137528479540139937934945759904136458168469769725283491549270875686392379531e-1', '.160736588924509152973286116863999533873214630922781220513846336242230386133891809494291135488249206539622936075020209284217049442269308778077047795625592220766938409377301236851523075271621488994492727831794177104272817516987855755891490621176564743952789042342332245966381340579786897038468954973569329909143268298503181300367964524229869993589184408237896831075260167679022555097986697658473846045188453025880457698302654144969494169436688285104206838365732545300051970870065626172285912237018365463876773783857705077679737571839244974653947961062276852929266328765021059195412840294637223772782346854744307020685953097758290033566805938424962723840414318443250514471725775712997748650199072560894549350906478356891302054564052525783337416365292602343262300744267476577205272941132945989877374267160842733630e-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'-2.54915542652357731536059262021550926603092344715239630477865751398046026925257207329997515897199360592200667778730593486402538542926681096057782468070481555128026778397456926486678217771887814025227859525572031133791160465984583460631221908214833719455559791895067254478180562741744642568201603498463390417277195994968431353161412704762574711081201837749323209889265494764735130774332137523525803996834805350992868537062607823036045788800413730462676930089831980214662668553145651348772370069687693259428441029249585121715162828651262171654056009505781349020012371949944855030973924060138142682017166118841810925716284509499693200406184966077883014848792837605114955089564321844929779994167699087224782450078775952091892502224943408402350246128608220013039468756828337910184237448892731207461578567929433457484', '0.', '0.', '10.7455192722429196544669362979926619478987020322887495685891337975285646161587730934085349645543210952589349458844548647150635238580416779067838731309607502979715023561335889718773951063190664815474334371436471096462125837460166281398566014353696870362446361223996248889721861729303768613664220800367070126988002869120363258143762987397217643895963242714029598540967771520852874888244239704517315581134188348346187546066162636684212780185269469598008626690805921648623256474661605894878138497773426080890732829504948586512007970555385077108713859773800190804067325277223867577410052190245293143821380469134910045503991178158503793465561340650501745782487331581519270057431980777287374628401616451494953232683567557435237563025951848562388413069767573321836725375579704031857961746157905856747070966939017141506', '-43.1150633148925029330482556515624090037242643443615685375643260974906624217809792071403141722271495041698367081663796425095811879755425357235040444759780608629351911525733628161156093827928944503567262693645884178550336129977684157580163133603884403581734461326285013519756080899797866232823362115720428308524143240116485469798467568432186272463261620176122374450400249492324433524499894048002944590061629572412758902614060806164172476960291723863183142235964746060586387920631392359188732278403580605923247432065007371865023794491109114028336389469678588382771967680713352340677714364607430826544778792645264521924610012231271097548332875970461810280701031594279218745192738012636507365704859246663033367318272426745590906462256152880269149488422518339780170890098422052281747782783469057451273491674708579980', '35.4404029464480607583595528457180570732280671602853813977214687988281861099301072888122452915285671288433769249944839197623279734227062418994630130602043086136925342726143478992775095868071793026170251242576477390554082212232146635207729363301158330446408553475406209147998715911267768964242296480804419368146639618845958628459572353338540814756821664970732451666363111477056111507051329691431648138069138009888313623460748066612077665237201565802128652423959661851694716855709480528576383718940484471896440078955977344241948245164244355241823899002881671571572467186251910313043478029814247028916817616826149888481966747780466660646305419425130084155685337508198886045916154553878038608645211133363573900490368019826553387699277974183948179480446468298207171652840035191557933152066412913384393702651634411792', '.965517241379310344827586206896551724137931034482758620689655172413793103448275862068965517241379310344827586206896551724137931034482758620689655172413793103448275862068965517241379310344827586206896551724137931034482758620689655172413793103448275862068965517241379310344827586206896551724137931034482758620689655172413793103448275862068965517241379310344827586206896551724137931034482758620689655172413793103448275862068965517241379310344827586206896551724137931034482758620689655172413793103448275862068965517241379310344827586206896551724137931034482758620689655172413793103448275862068965517241379310344827586206896551724137931034482758620689655172413793103448275862068965517241379310344827586206896551724137931034482758620689655172413793103448275862068965517241379310344827586206896551724137931034482758621e-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'.269042238504915502499368402302773726635879700031963853013606403221810702857249475819671814609499735053182347278289717712001449141456056236974700946712961232750727484626670352097776911315270721402299103438267723270292939898653322932315923227119270983732502771351653948918308404000984317455348129444145373801159677078873220975288067321010235942391966774369641468796596552867458237491726429098346230986188110409049926526181132092165406147360448206370786538472811562106913815687406428980716502322181910264128430834197988303055511546110103024881585332509976876419111049604020011211642744928655349336425049858379130018509425746191258082623576735885850584708270680944421498213563145551224769811176795548802835672380825178905384312039634035260516879113005039478031631176220343110936690623895052793845942278557144475128', '0.', '0.', '0.', '0.', '.463731428897157659061869405418912186951501504760996632261827429045304477216228953426976893870694907216277183028900275493995639005875051084586891769673163847944701537286864140194562002235042809402167613888535698126329058878675593898723935155078654190248372462060406935040276314131263412988206680409945068501019082872616653781457752732203423202581489982357917390255590687032676046786221362893395319716910985275387794654313310390209793232597920007873433714261444695941056335243560837140275184608222623842910060911668660609273812181356740902527028179655580550772044183981941923387238194156616367177680718845051075893745551344268186116867593653069991269143825970951984047349897354343857999806118570759108662001167425254766751136504340840778028227444050349624560305957199921783497683099115634661428185897511913655639', '-.292949271444775934227264173943830527248611619899448624322230944508360968546893048112434620061756296353172839922631759795590807776378138104449506629723462003667167892574463426914163827163809783955247132883517903897925336556050730239306629859285597061821071575193116659541903665575321741792659189408664373563389621714565676576844614167253133754272233459727968154500849476614521977845746493832734391313348981317321737437297754344490460775391131736125541203807886020565630865586192185279705958523360788531859551568648115343229073047271947718135919097067315930870546970533929650114313849343852752988433440989558403430876818263756241742811680455832268863418984206804694990527436206299057869785329413736706702665632607940014691453665677170977885117640903011898015260650734980004757332340937552545774864341575232296304', '.303032746899845629808883509079287470804087557963630996189654255098388645616271761722928768724418796940856166758298909446736576771904173640030771056194479780114596013518071791764682056470639110293637558413857339644160480635864670551123914334230529030697339198923912918440461804585931154206247236697431074118353718905932944677241651256896617466441633845857552152591519379571530550710655844698135697753107028490026873399660454719258118538289906379024178093930772619660517857512367776301571414450099111567678202679924323573756892176947960933584448442044615646536534594090824858372575767401438179331470529428985340375764698316153940400463367209733569866709744697765432302106832849261117957310891190285938062134941500363485413147978845152082197153940990479938280466374457572253180101475069722233357879022649031308394', 0, 0, 0, 0, 0, 0, 0, 0, 0
'.179640397377781907346857675285463497385525514689323990278596092146045017060390707309847943332796105292239899021857951044009007532692620121553640590797283509747742564498303680126579482461459617641511744953914810592520063827809670277534192715869241037294298882414003643228015665690413002033200080517849780428590447656223940428776269655515544728425439958896279803980556170986076125445276715006840830820985550345259006105067261372687039418389789351346523237012235436729053937834741650693482389148252991489530586904217788400443457454944751623442628826179238225382729307782132946916594652074709994964188331553147770041014137590253667233374234409045819165833568866241579174909545847620659366875614462890726796355093693730139980293119655962243620964338326652738628358433760046763974591629736979901132217269933080763197', '0.', '0.', '0.', '0.', '.393108327316994501292914496014097056090232053660267799174085998695906870613158982542940921574176224870337282276752851612258876524072557122926430222768533864663512260953270724516941117455202243323057607588811878729971188861695470877114226252935034524766228884366036398236304581505371222409519979040554841552934099987428565198557310941730203263934309907383092726518845287654561747050355150006016346828820152901178805176078997681103796386162936257696743974639911707342647275838583712549443945568740120782410418047985855335045122592725210708381667964679656924572156681725696818352312821596536508225108991501988990607630500592815077638044683431711293760669974887837398299406764835783632621994450531430653573209724059987053531929555984020397037398932688224167868322826686143879359443114162440942103093605117355478916', '-.162958098759337849623825237877422989087298541549963189584283611843025774559434512286898931772648107567599261884669391602413589389625244747923898387955808447157475770586896799504314970767489343749814648845204084391059112105711439059096787693865976081820808772617721666252755207117697066769416343728605583335816436834125874381322265060509658762643197265059901670169538559439145224081739802229051806879735257225849731881603108401655997864239930372809099772012089783206332817652662418711604315603587600732608302945273565707095023653587104702406986291980719052544919432952749309662817231786183210947444343364778534036154250398053336351254302159601522743617049948769448026983040451424867520099625384568900923024747069346639853207716072730934745273032647631056683561165410452653006994278118875932230392146892497713399', '.710023663842640479405213276762766717176485459155401150147985355863550871682076763804423498168513016586834216078187298925051453543277695825650306109956546278035668475894586526817900393429764495405466005648907513476173408754360296594950631590942629384415949107740744783197236911749835503115932677157504325040433553564806036982489614097776638804158511875253495733028501386380801956078922074633208539805123161105440485412765143697421181291532109918913737959325623657041299014684591431982659414329684712390768875623076622390548576697347570899943590223672477498860772029580635719989769787751232645903685412745908700925657909779693342587399887488826438984203893005780265165777519379051717550763383306404149614853157234306029670548050459188682375897162201889676710136266230810838710412638967379733982106454387341100988e-1', '-.236501351768454640993254039555570932489647155723115720260541574424240574251799968034751400940326671108041981646172838035022971643248449362640601794628064122002030453112791149638528113492918238981584471195562134219066243163725888979038372911754195615384567620792499963884315883959278508420398406884066140068943233088643778014031340893708959672752609316019632907755701806967157011646414131042690818934399049882749850836768078790198132123231490852683983784297625837123554403462649448724451034035168399212667324263805974103055569209604718622688123783882809901531866166560011704622100778030436996893643781078062395621990359058418856360474615728953769384497402487446988210538793127417390809896350832500372651682435506582994832126217560277170078228117302919603412765788016762170552245868201400272602722307395297816703e-1', 0, 0, 0, 0, 0, 0, 0, 0
'.566004845191766008812056885781463945609298853753410219829025297063738005660402072373805444259977588221443720037175206676514961548972939072100489222693270863483344980574144758131267460927334257060330243651840760957791413079458302572409821854223895976926997216114074430733275182414457717412014312795442570073526525705518290334188960642339133624403230621252790593842261595245341902978044983419336306123972392061135317670667737410623510281133385588532739553517115028726942068517824968455921329413189534558520464824642899943876319355041374757400447593694975836088420514801454074677010819278181631832893435907249444988950542632340106664571134694332250973246229186017807640671427292953077649571976369878828053855260386251375395100920069855103821754295395382796591500317659032002296962789993780641467685021507911576402e-1', '0.', '0.', '0.', '0.', '.100804183360854782967238933878564286353740546522814899002577017797408265842846158563255413427537406572349298099256310290876920525043365409061070881205652218989126476359925622580385927312831553874917145036424193167101722110671553665154114556089650015582929402753029463913468255172803668972688318851095006663314449191365139800182114894755841879366630612568536864834577406459518393899270761936233016894111483396132455658177234310407060718768421436257526674583705452870460977290907043974166830969559342368226667044090428686266082954363600808944303736403794762321644257994672349877204706313327750204500651293370698525900885324272679794161112757786741718578082995786511037955922815708011771248833705050184513485687589759825895742359445191183701981668002462645772443199545423332007766948333289301829762847527974663102', '.190073303434862439513463662234355254904913191701826219654736627104565931648124743696432711968812542894558018618864260043162243986657259457194618280730450555994813544945060127354611012463423108544340777709677243820900741991214763939083832032058208821715225086947308250706305347131834064457177813707867753310564901299512054749612405729467426892992893040519939457111340455576418710194896815011579856747695828480768897334902441438924255104301960113858640182619724528484107133057874071792070183359608049421800356400520141033306522379574351979294303874739969061642891384966452775803890593830777368173448059469219792905380163490554694253002502032163933877830421066629917726455189223129830667677542085467665538052111833804667398992188109631810207798451905068891827077159851319557158393508908309194482124921636697471905e-1', '.510644483792110734808791684460262526818767301824111549680287393158366066823884752061670980116007406859029762585505493528575243233204253089196519531546849233517588278950058176780686111272705034224309843452783807564341463959665839090276928677279808937084211369245843659090914632252244136844601731466996180741175403606463456282479699730035610387878115750997776524714643106997087453918611530815248040695897513810477831168512990213668963130588610221469356642331531794593756936720861699610819494931776235937949399822475298991566231372691197377067252177518012630700296109941102774875296578137194245432794107703634951328837297969070067401857750470309854170752164393763782794597774676576019363466390794747737673175319372992860465630166378658063261607620776050099147513158431205185680034567035919932267492630810655142240e-1', '-.148381558776571440444720982595719821289180816174687169943686918544780267183439560952367517835896808409718473591738862663636296875887533478177580767522508166220737640138015881280586204247710608739811894099103067149854305395253387336477389476834873823082542776892826285274429437777711698181211603549110656499367834348700731033922962583562541130834029503053744102415867404671676670979053153760317113693592022780228752794091416790708058660978261469374328676487472152089440365126970450945375170352835177908210128563221077185685057287887234961386028646291981841708976734521993330273524417425616150135016830149923062001538788672354404880466274772766868406010832767614193489837094864748591877476488693975944906475444249902876895428166002905451200362661463910174856841374524012220582297500339398038269475355271633162468e-1', '-.719425075385269541094259164287601119427930802371980277657793646644905824765198508286844559021304564552088526566374244767746435887543806933778881575030468185894525375515828079049240760704870571605688995737196545021310728239710939003901775005040851498442605205107223431665032803720229556208999206129607388416316912454391948651775227326302753018820647516198974296493265988727770279066972334055435296775613094929735766975975728345515731007516797324125838586187286992652354244108441951564098583157214336493957076973018893362713048625007155419902218050879934955362080280613962459893309612777943868035452438228526980563216324519605577149591830103434551554730050000064617628662785333183428817631036352151437930149567670127678578170996500450417674790507572294356249474573608361999699046542226641989345674583241016000021e-1', 0, 0, 0, 0, 0, 0, 0
